track_id,key,mode,time_signature,duration_ms,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
6CJqZRk5w3LIDjA0fSry3t,2,0,4,310773,120.354,0.243,0.24,-12.901,0.0352,0.746,0.477,0.226,0.032
4IT9t6TUlUEjfXorW7qhRI,0,1,4,291307,62.234,0.467,0.442,-7.451,0.0263,0.075,1.33e-05,0.108,0.0787
77f6Z0Jp73rBdTyriiLoDR,11,1,4,245827,120.098,0.462,0.478,-6.813,0.0359,0.00482,3.87e-05,0.0904,0.225
4X3EYOIp6AF1xIAlSO8Rd6,8,0,3,232267,176.181,0.213,0.575,-8.64,0.0343,0.0896,0.944,0.258,0.126
7uWTPqNMZxXi6AgVh00OPz,8,1,4,229027,134.058,0.522,0.827,-4.926,0.0329,0.144,0.0,0.0805,0.422
32GZlsEGw9JPZEfNBiRcge,7,0,4,241627,91.02,0.439,0.676,-6.032,0.0298,0.113,0.0,0.945,0.104
6Lrw3JD9KV0HrCRuFJDXl2,11,0,4,219376,142.001,0.508,0.891,-4.617,0.0589,0.000486,0.00404,0.0914,0.435
6VVqOsdoqmEr6EUbtaCeSZ,2,0,4,273128,110.471,0.398,0.492,-10.619,0.0289,0.0025,0.0,0.107,0.0779
69FrkutQvM0kwdcP5oF5UI,3,0,4,287227,120.074,0.337,0.86,-8.215,0.0773,0.000271,7.44e-05,0.0864,0.129
3SgUGLt5pQmVJ5L70EV8iK,0,0,4,380547,128.922,0.59,0.779,-5.101,0.0337,0.00067,5.2e-06,0.116,0.242
03rHMIaoIsrQ3Elkp0KLUk,10,0,4,227840,113.261,0.494,0.834,-7.788,0.0475,0.00233,0.00495,0.0836,0.214
5u8GgqxPZnaD9s3fFhZLDI,2,0,4,452880,123.985,0.444,0.741,-6.596,0.0351,0.00159,0.000542,0.252,0.141
7jeQrf3YHkMBftGajj8Wqm,8,1,4,300347,108.082,0.256,0.838,-6.683,0.04,9.59e-05,0.186,0.124,0.311
0YVSzzCT7biVjTYzFd8uId,8,0,4,308280,146.073,0.485,0.611,-10.56,0.0301,0.0146,0.0,0.109,0.295
0D6seW4W39KTfWNZlPnytZ,5,0,4,465946,82.558,0.0926,0.885,-5.578,0.0681,1.04e-05,0.792,0.108,0.124
6Qb4UHym7uBDGHRU0LYNjk,2,0,3,774000,150.01,0.349,0.8,-8.014,0.0467,4.95e-05,0.356,0.0971,0.182
5olj6v9yUiolgkmKHOhIkI,1,0,4,346282,132.923,0.436,0.429,-8.763,0.0316,0.085,8.83e-06,0.12,0.118
22mbGl4jUbr7bhqWOzejjt,7,1,3,738000,139.996,0.257,0.92,-7.193,0.075,0.000142,0.622,0.506,0.15
6MlTdTsj4wGCzM4NhMjTgp,8,0,4,313400,107.253,0.501,0.717,-6.404,0.0286,0.00108,0.00866,0.106,0.173
5CHLpFYdL9XIGmfLoImBv6,6,0,4,261293,129.925,0.574,0.793,-3.24,0.036,0.302,8.31e-06,0.104,0.207
